depth,cell_index,theta_0,phi_0,theta_1,phi_1,theta_2,phi_2,center_energy,volume,gradient_0,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5
3,0,0.0,0.0,0.0,1.7252474305777907,0.40519908169872415,1.9467360336670336,3.5120404367466986,0.3180469266692952,0.0,0.4709304260071726,4.121432771140359,2.3489473390849644,-4.121432771140359,-2.370556556072447
3,1,0.0,0.0,0.0,2.1682246367562765,0.40519908169872415,1.9467360336670336,3.5718573179825395,0.31804692666929507,0.0,0.33872953437825903,4.1983260961298745,-2.6051950294880393,-4.1983260961298745,3.1769676910810127
3,2,0.0,0.0,0.0,1.7252474305777907,2.0259954084936207,1.9467360336670336,1.8721599495826644,0.31804692666929524,0.0,0.19141629084369952,0.1865680886155007,-0.18565492563224503,-0.1865680886155007,-0.13734105387394646
3,3,0.0,0.0,0.0,1.7252474305777907,2.836393571891069,1.9467360336670336,1.7871580344474238,0.3180469266692952,0.0,0.08564255535781846,0.039762861951785376,-0.20997969531940305,-0.039762861951785376,-0.13530606749817617
3,4,0.0,0.0,0.0,2.1682246367562765,2.836393571891069,1.9467360336670336,1.7426615985080556,0.318046926669295,0.0,-0.04655833627109507,0.04329894632942755,0.0007245563010384122,-0.04329894632942755,-0.0534387819976784
