depth,cell_index,theta_0,phi_0,theta_1,phi_1,theta_2,phi_2,theta_3,phi_3,center_energy,volume,gradient_norm,gradient_0,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7
40,258,0.0,0.0,0.0,1.9248109844057235,2.092473382834817,1.9248109844057235,4.1939034740793435,1.901945710070334,3.674372171759543,5.805072556962736e-11,0.014496396018316376,0.0,-0.0021618205681216964,-4.094706917816897e-05,0.00972417277936326,-0.003057155721243227,0.009383084141061494,0.003098102790421396,0.001980935749471559
40,259,0.0,0.0,0.0,1.9248109844057235,2.092473382834817,1.9248109844057235,4.1877675509278,1.9133783472380288,3.6744233672911744,5.8050725569635765e-11,0.019689049872159674,0.0,-0.0015671204743531138,0.001136516325853761,0.01241681650298053,-0.001104925907839572,0.012420576591603947,-3.159041801418894e-05,0.008616335344878764
40,260,0.0,0.0,0.0,1.9248109844057235,2.092473382834817,1.9248109844057235,4.1939034740793435,1.9133783472380288,3.6744327971457054,5.805072556962736e-11,0.019998881614435235,0.0,-0.00041974351630060555,-0.0004376249433448492,0.012604285466074101,-0.0026676447413744864,0.01223467916727435,0.003105269684719336,0.008618187216592481
40,261,0.0,0.0,0.0,1.9248109844057235,2.0988046184863602,1.9248109844057235,4.1877675509278,1.9133783472380288,3.6744266472929112,5.8050725569635765e-11,0.01989984068862644,0.0,-0.0027298229310862964,-0.0004847946113771201,0.012209303548583966,0.0021410697490557135,0.012406559830117717,-0.0016562751376785934,0.008831729922310702
40,262,0.0,0.0,0.0,1.9248109844057235,2.0988046184863602,1.9248109844057235,4.1939034740793435,1.9133783472380288,3.674426145200986,5.805072556962736e-11,0.019755348459235572,0.0,-0.0015824459730337883,-0.00205893588057573,0.01239677251167754,0.0005663185786744805,0.012219007218611007,0.0014926173019012498,0.00883163129159555
40,263,0.0,0.0,0.0,1.901945710070334,2.086142147183275,1.901945710070334,4.200039397230885,1.901945710070334,3.6744285329897792,5.805072556962736e-11,0.019559485709021815,0.0,0.003712459515762644,-0.0007712980687603445,-0.008684931772096255,-0.007013144616654059,-0.009611128987275517,0.007784442685414404,-0.009519067139260984
40,264,0.0,0.0,0.0,1.901945710070334,2.086142147183275,1.901945710070334,4.200039397230885,1.9133783472380288,3.6743571613903354,5.805072556962736e-11,0.015031214573823457,0.0,0.005435768981775492,-0.001117000941166205,-0.0058388687968532445,-0.006682243451750203,-0.006835844450937498,0.007799244392916408,-0.002973278864376493
40,265,0.0,0.0,0.0,1.901945710070334,2.086142147183275,1.9133783472380288,4.200039397230885,1.901945710070334,3.674356127779319,5.805072556962736e-11,0.01495948854204436,0.0,0.005444941545294625,-0.0004270607141190643,-0.005845958576683736,-0.007026480806391483,-0.003062022037475571,0.007453541520510547,-0.006743782602922965
40,266,0.0,0.0,0.0,1.9133783472380288,2.086142147183275,1.901945710070334,4.200039397230885,1.901945710070334,3.6743665296717865,5.805072556962736e-11,0.014695595431526381,0.0,0.00019712624683476714,-0.0007727635865249246,-0.002168660384684047,-0.007357381971295339,-0.006772155791862999,0.008130145557820264,-0.006673004164017974
40,267,0.0,0.0,0.0,1.9133783472380288,2.086142147183275,1.9133783472380288,4.200039397230885,1.9133783472380288,3.6743198874040424,5.805072556962736e-11,0.01230217878548411,0.0,0.0036529177423795956,-0.0007743924766255282,0.003564705555886167,-0.007041280989271099,0.002600077128702085,0.007815673465896626,0.0026959589497640613
40,268,0.0,0.0,0.0,1.901945710070334,2.092473382834817,1.901945710070334,4.200039397230885,1.901945710070334,3.67439426064199,5.805072556962736e-11,0.01798453875774943,0.0,0.0025071655827427204,-0.002391853989074184,-0.008878161695594288,-0.0038133795824388302,-0.009617020568480576,0.006205233571513014,-0.009331728796968012
40,269,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.901945710070334,4.200039397230885,1.901945710070334,3.6743802453625194,5.805072556962736e-11,0.017255499792400247,0.0,0.001306249926423188,-0.003999996614586906,-0.009069634625062873,-0.0006140020254152945,-0.00961942986234103,0.004613998640002201,-0.009142665161359882
40,270,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.901945710070334,4.206175320382428,1.901945710070334,3.67441816112305,5.8050725569635765e-11,0.01898491343666429,0.0,0.002480463742442678,-0.005588387483904007,-0.008879859660402351,-0.00215632948835054,-0.009802686925645848,0.007744716972254547,-0.009136147260004175
40,271,0.0,0.0,0.0,1.901945710070334,2.092473382834817,1.901945710070334,4.200039397230885,1.9133783472380288,3.6743249935560818,5.805072556962736e-11,0.012920856184241731,0.0,0.004230475048755568,-0.0027375568614800443,-0.006032098720351277,-0.0034794737088401496,-0.006827518105572639,0.006217030570320194,-0.0027924832979064596
40,272,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.901945710070334,4.200039397230885,1.9133783472380288,3.674313101882817,5.805072556962736e-11,0.011895665026204493,0.0,0.003029559392436036,-0.004345699486992767,-0.006223571649819862,-0.0002770695519640688,-0.006815528156474465,0.004622769038956836,-0.002610073373646213
40,273,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.901945710070334,4.206175320382428,1.9133783472380288,3.674351089714349,5.8050725569635765e-11,0.01443891061307225,0.0,0.004184940741019901,-0.005937107664917604,-0.006019143774373444,-0.001822330575754111,-0.007012742983113265,0.007759438240671715,-0.0026039847925264695
40,274,0.0,0.0,0.0,1.901945710070334,2.092473382834817,1.9133783472380288,4.200039397230885,1.901945710070334,3.674321790259114,5.805072556962736e-11,0.012660004485880212,0.0,0.00425897855390925,-0.002050696563084667,-0.00605403008765248,-0.0038206311348296666,-0.0030675302692890313,0.005871327697914334,-0.006542226334060073
40,275,0.0,0.0,0.0,1.901945710070334,2.092473382834817,1.9133783472380288,4.206175320382428,1.901945710070334,3.674367393998877,5.8050725569635765e-11,0.015494792393109738,0.0,0.00543319236992874,-0.0036390874324017677,-0.005864255122991958,-0.005354213722752282,-0.0032427724907234984,0.00899330115515405,-0.006547818171415615
