depth,cell_index,theta_0,phi_0,theta_1,phi_1,theta_2,phi_2,theta_3,phi_3,center_energy,volume,gradient_norm,gradient_0,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7
10,0,0.0,0.0,0.0,1.4846544534494774,0.20259954084936208,2.2163432321819387,1.3744467859455345,1.4846544534494774,5.004880689708499,0.062331491957657296,2.6841455220098296,0.0,0.6182557255899452,0.8805595104851465,1.22228290174307,0.0065347684508503595,-1.9384797975299484,-0.8870942789359968,-0.09139808176291167
10,1,0.0,0.0,0.0,1.4846544534494774,0.20259954084936208,2.2163432321819387,1.3744467859455345,2.2163432321819387,5.091153853120484,0.062331491957657296,2.5648620391077728,0.0,0.5667896402164191,0.7236804186809552,1.5116818377782222,0.45424931816904546,-1.345568413010663,-1.1779297368500006,0.20965732575812576
10,2,0.0,0.0,0.0,2.2163432321819387,0.20259954084936208,1.4846544534494774,1.3744467859455345,1.4846544534494774,5.047635773081739,0.062331491957657296,2.633380146575365,0.0,0.6128600442267542,0.7236804186809552,-1.8492101647204988,0.28516894123224196,1.2172532583321063,-1.0088493599131971,-0.18707787126995612
10,3,0.0,0.0,0.0,1.4846544534494774,1.4181967859455344,1.4846544534494774,1.3744467859455345,2.2163432321819387,4.951144757890708,0.06233149195765729,2.692870341503045,0.0,0.49159276374725824,0.7742559532563971,-0.18116923167470014,-0.5437714102038289,1.3795068943993545,-0.23048454305256819,-2.031192486270792
10,4,0.0,0.0,0.0,1.4846544534494774,1.4181967859455344,2.2163432321819387,1.3744467859455345,1.4846544534494774,4.957619174980987,0.06233149195765729,2.6833037588840116,0.0,0.5029581646693411,0.7916481232635877,-0.19718577779621124,-0.40428448840682824,-2.016792441003527,-0.3873636348567594,1.3786278982150624
10,5,0.0,0.0,0.0,2.2163432321819387,1.4181967859455344,1.4846544534494774,1.3744467859455345,2.2163432321819387,4.972332221697559,0.06233149195765729,2.5623865525394582,0.0,0.22778631327007176,0.9108307974286358,0.16934035101763775,-0.40428448840682824,1.6528892843129956,-0.5065463090218075,-1.582267754568709
10,6,0.0,0.0,0.0,2.2163432321819387,1.4181967859455344,2.2163432321819387,1.3744467859455345,1.4846544534494774,4.960823747058904,0.06233149195765729,2.580757082733163,0.0,0.23915171419215459,0.8853257265473515,0.14537778851549002,-0.6548411834947834,-1.5918302718035922,-0.23048454305256819,1.6680268342502145
10,7,0.0,0.0,0.0,1.4846544534494774,0.20259954084936208,2.2163432321819387,1.7671458676442586,1.4846544534494774,4.7336070129407135,0.062331491957657296,2.396117093361433,0.0,0.46096130105263544,0.6649920700414855,1.2284080528014418,-0.1358834872246038,-1.7958040070269896,-0.5291085828168818,-0.23314965249859276
10,8,0.0,0.0,0.0,1.4846544534494774,0.20259954084936208,2.2163432321819387,2.1598449493429825,1.4846544534494774,4.570505528782625,0.062331491957657296,2.2760302478094103,0.0,0.3156402016444738,0.5506706662224139,1.2318698333452733,-0.23275465467350193,-1.7365162693058502,-0.317916011548912,-0.298679443333476
10,9,0.0,0.0,0.0,1.4846544534494774,0.6077986225480863,2.2163432321819387,2.1598449493429825,1.4846544534494774,4.421665000402277,0.062331491957657296,1.4938413523794154,0.0,0.29353759045536837,0.7908502364975052,0.4940936879761751,-0.37231532695785974,-0.9543126628181333,-0.41853490953964545,-0.22654396570252378
